"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003151698","00600650","３　今後の住まい方に関する事項 住み替えの実現時期（5区分）／今後の住み替え方法（7区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151699","00600650","３　今後の住まい方に関する事項 住み替えの実現時期（5区分）／現在の住宅の処分方法（今後または将来の住み替え意向のある持家）（9区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151700","00600650","３　今後の住まい方に関する事項 今後の住み替え方法（今後または将来の住み替え意向のある世帯）（7区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151701","00600650","３　今後の住まい方に関する事項 今後の住み替え方法（今後または将来の住み替え意向のある世帯）（7区分）／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151705","00600650","３　今後の住まい方に関する事項 住み替え後の居住形態（今後または将来の住み替え意向のある世帯）（13区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151706","00600650","３　今後の住まい方に関する事項 住み替え後の居住形態（今後または将来の住み替え意向のある世帯）（13区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151707","00600650","３　今後の住まい方に関する事項 今後の居住形態の変化（今後または将来の住み替え意向のある世帯）（11区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151708","00600650","３　今後の住まい方に関する事項 今後の居住形態の変化（今後または将来の住み替え意向のある世帯）（11区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151709","00600650","３　今後の住まい方に関する事項 今後の居住地の移転（今後または将来の住み替え意向のある世帯）（6区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151710","00600650","３　今後の住まい方に関する事項 今後の居住地の移転（今後または将来の住み替え意向のある世帯）（6区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151711","00600650","３　今後の住まい方に関する事項 住み替え後の立地（今後または将来の住み替え意向のある世帯）（5区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151712","00600650","３　今後の住まい方に関する事項 住み替え後の立地（今後または将来の住み替え意向のある世帯）（5区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151713","00600650","３　今後の住まい方に関する事項 住み替え後の立地（今後または将来の住み替え意向のある世帯）（5区分）／今後の住み替え方法（7区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151714","00600650","３　今後の住まい方に関する事項 今後の住み替えの目的（今後または将来の住み替え意向のある世帯）（30区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151715","00600650","３　今後の住まい方に関する事項 今後の住み替えの目的（今後または将来の住み替え意向のある世帯）（30区分）／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151716","00600650","３　今後の住まい方に関する事項 住み替えの実現時期（5区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151717","00600650","３　今後の住まい方に関する事項 住み替えの実現時期（5区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151718","00600650","３　今後の住まい方に関する事項 住み替えの実現時期（5区分）／住み替え後の居住形態（13区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151719","00600650","３　今後の住まい方に関する事項 持家への住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151720","00600650","３　今後の住まい方に関する事項 住み替えの実現時期（5区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151721","00600650","３　今後の住まい方に関する事項 住み替えの実現時期（5区分）／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151723","00600650","３　今後の住まい方に関する事項 持家への住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151724","00600650","３　今後の住まい方に関する事項 持家への住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151725","00600650","３　今後の住まい方に関する事項 持家への住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／今後の居住形態の変化（11区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151726","00600650","３　今後の住まい方に関する事項 借家などへの住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151727","00600650","３　今後の住まい方に関する事項 借家などへの住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151728","00600650","３　今後の住まい方に関する事項 借家などへの住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／今後の住み替え方法（7区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151729","00600650","３　今後の住まい方に関する事項 借家などへの住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／住み替え後の立地（5区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151730","00600650","３　今後の住まい方に関する事項 持家への住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151731","00600650","３　今後の住まい方に関する事項 持家への住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／家計を主に支える者の従業上の地位（8区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151732","00600650","３　今後の住まい方に関する事項 借家などへの住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151733","00600650","３　今後の住まい方に関する事項 借家などへの住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151734","00600650","３　今後の住まい方に関する事項 借家などへの住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／住み替え後の居住形態（13区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151735","00600650","３　今後の住まい方に関する事項 持家への住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151736","00600650","３　今後の住まい方に関する事項 持家への住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151737","00600650","３　今後の住まい方に関する事項 持家への住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／今後の居住形態の変化（11区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151738","00600650","３　今後の住まい方に関する事項 借家などへの住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151739","00600650","３　今後の住まい方に関する事項 借家などへの住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／家計を主に支える者の従業上の地位（8区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151740","00600650","３　今後の住まい方に関する事項 持家への住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151741","00600650","３　今後の住まい方に関する事項 持家への住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／家計を主に支える者の従業上の地位（8区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151742","00600650","３　今後の住まい方に関する事項 持家への住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／今後の住み替えの目的（30区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151743","00600650","３　今後の住まい方に関する事項 借家などへの住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151744","00600650","３　今後の住まい方に関する事項 借家などへの住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151745","00600650","３　今後の住まい方に関する事項 借家などへの住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／今後の居住地の移転（6区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151746","00600650","３　今後の住まい方に関する事項 持家への住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151747","00600650","３　今後の住まい方に関する事項 持家への住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151748","00600650","３　今後の住まい方に関する事項 持家への住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／月あたりの住宅ローン返済額（12区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151749","00600650","３　今後の住まい方に関する事項 借家などへの住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151750","00600650","３　今後の住まい方に関する事項 借家などへの住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151751","00600650","３　今後の住まい方に関する事項 借家などへの住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／今後の居住地の移転（6区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151752","00600650","３　今後の住まい方に関する事項 持家への住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151753","00600650","３　今後の住まい方に関する事項 持家への住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／家計を主に支える者の従業上の地位（8区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151754","00600650","３　今後の住まい方に関する事項 借家などへの住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151755","00600650","３　今後の住まい方に関する事項 借家などへの住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151756","00600650","３　今後の住まい方に関する事項 借家などへの住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／月あたりの住宅ローン返済額（12区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151760","00600650","３　今後の住まい方に関する事項 持家への住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151761","00600650","３　今後の住まい方に関する事項 持家への住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／月あたりの住宅ローン返済額（12区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151762","00600650","３　今後の住まい方に関する事項 持家への住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／住み替え後の立地（5区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151763","00600650","３　今後の住まい方に関する事項 借家などへの住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151764","00600650","３　今後の住まい方に関する事項 借家などへの住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／家計を主に支える者の従業上の地位（8区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151765","00600650","３　今後の住まい方に関する事項 借家などへの住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／今後の居住形態の変化（11区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151766","00600650","３　今後の住まい方に関する事項 持家への住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151767","00600650","３　今後の住まい方に関する事項 持家への住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151768","00600650","３　今後の住まい方に関する事項 持家への住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／今後の住み替え方法（7区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151769","00600650","３　今後の住まい方に関する事項 借家などへの住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151770","00600650","３　今後の住まい方に関する事項 借家などへの住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／家計を主に支える者の従業上の地位（8区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151771","00600650","３　今後の住まい方に関する事項 持家への住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151772","00600650","３　今後の住まい方に関する事項 持家への住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151773","00600650","３　今後の住まい方に関する事項 持家への住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／月あたりの住宅ローン返済額（12区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151774","00600650","３　今後の住まい方に関する事項 借家などへの住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151775","00600650","３　今後の住まい方に関する事項 借家などへの住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151776","00600650","３　今後の住まい方に関する事項 借家などへの住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／住み替え後の居住形態（13区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151780","00600650","３　今後の住まい方に関する事項 持家への住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151781","00600650","３　今後の住まい方に関する事項 持家への住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／今後の住み替え方法（7区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151782","00600650","３　今後の住まい方に関する事項 借家などへの住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151783","00600650","３　今後の住まい方に関する事項 借家などへの住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151784","00600650","３　今後の住まい方に関する事項 借家などへの住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／月あたりの住宅ローン返済額（12区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151785","00600650","３　今後の住まい方に関する事項 借家などへの住み替え上の課題（今後または将来の住み替え意向のある世帯）（12区分）／今後の住み替えの目的（30区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151786","00600650","３　今後の住まい方に関する事項 持家への住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151787","00600650","３　今後の住まい方に関する事項 持家への住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151788","00600650","３　今後の住まい方に関する事項 借家などへの住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151789","00600650","３　今後の住まい方に関する事項 借家などへの住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151790","00600650","３　今後の住まい方に関する事項 借家などへの住み替えの予算（今後または将来の住み替え意向のある世帯）（8区分）／月あたりの住宅ローン返済額（12区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151791","00600650","３　今後の住まい方に関する事項 持家への住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151792","00600650","３　今後の住まい方に関する事項 持家への住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151793","00600650","３　今後の住まい方に関する事項 持家への住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／今後の住み替え方法（7区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151794","00600650","３　今後の住まい方に関する事項 借家などへの住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151795","00600650","３　今後の住まい方に関する事項 借家などへの住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151799","00600650","３　今後の住まい方に関する事項 今後の住み替え方法（今後または将来の住み替え意向のある世帯）（7区分）／今後または将来の住み替え・改善意向（5区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151800","00600650","３　今後の住まい方に関する事項 借家などへの住み替え予算に占める借入金割合（今後または将来の住み替え意向のある世帯）（11区分）／今後の居住地の移転（6区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151805","00600650","３　今後の住まい方に関する事項 今後または将来の住み替え・改善意向（5区分）／最近の世帯事情の変化（15区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151806","00600650","３　今後の住まい方に関する事項 今後の住み替え・改善意向（5区分）／住宅及び居住環境の各要素の満足度（全要素）","住生活総合調査","年次",0,"2017-08-15"
"0003151807","00600650","３　今後の住まい方に関する事項 今後の住み替え・改善意向（5区分）／最近の住み替え・改善の状況（5区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151822","00600650","３　今後の住まい方に関する事項 今後または将来の住み替え・改善意向（5区分）／最近の耐震診断（持家）（3区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151823","00600650","３　今後の住まい方に関する事項 今後の住み替え・改善意向（5区分）／住宅及び居住環境の各要素の重要度（全要素）","住生活総合調査","年次",0,"2017-08-15"
"0003151840","00600650","３　今後の住まい方に関する事項 今後または将来の住み替え・改善意向（5区分）／住宅及び居住環境の各要素の満足度（全要素）","住生活総合調査","年次",0,"2017-08-15"
"0003151841","00600650","３　今後の住まい方に関する事項 今後または将来の住み替え・改善意向（5区分）／最近の住み替え・改善の状況（5区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151843","00600650","３　今後の住まい方に関する事項 今後の住み替え・改善意向（5区分）／最近の耐震診断（持家）（3区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151860","00600650","３　今後の住まい方に関する事項 今後または将来の住み替え・改善意向（5区分）／住宅及び居住環境の各要素の重要度（全要素）","住生活総合調査","年次",0,"2017-08-15"
"0003151861","00600650","３　今後の住まい方に関する事項 今後の住み替え方法（今後または将来の住み替え意向のある世帯）（7区分）／今後の住み替え・改善意向（5区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151862","00600650","３　今後の住まい方に関する事項 今後の住み替え・改善意向（5区分）／最近の世帯事情の変化（15区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151882","00600650","３　今後の住まい方に関する事項 現在の住宅の処分方法（今後または将来の住み替え意向のある持家）（9区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151883","00600650","３　今後の住まい方に関する事項 現在の住宅の処分方法（今後または将来の住み替え意向のある持家）（9区分）／敷地の取得時期（所有地・借地）（9区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151884","00600650","３　今後の住まい方に関する事項 現在の住宅の処分方法（今後または将来の住み替え意向のある持家）（9区分）／今後の居住形態の変化（11区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151885","00600650","３　今後の住まい方に関する事項 今後の改善の内容（今後または将来の改善意向のある世帯）（16区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151886","00600650","３　今後の住まい方に関する事項 今後の改善の内容（今後または将来の改善意向のある世帯）（16区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151887","00600650","３　今後の住まい方に関する事項 今後の改善の目的（今後または将来の改善意向のある世帯）（30区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151888","00600650","３　今後の住まい方に関する事項 今後の改善の目的（今後または将来の改善意向のある世帯）（30区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151889","00600650","３　今後の住まい方に関する事項 改善の実現時期（5区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151890","00600650","３　今後の住まい方に関する事項 改善の実現時期（5区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151892","00600650","３　今後の住まい方に関する事項 改善上の課題（今後または将来の改善意向のある世帯）（12区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151893","00600650","３　今後の住まい方に関する事項 改善上の課題（今後または将来の改善意向のある世帯）（12区分）／家計を主に支える者の従業上の地位（8区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151894","00600650","３　今後の住まい方に関する事項 改善予算（今後または将来の改善意向のある世帯）（8区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151895","00600650","３　今後の住まい方に関する事項 改善予算（今後または将来の改善意向のある世帯）（8区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151896","00600650","３　今後の住まい方に関する事項 改善予算（今後または将来の改善意向のある世帯）（8区分）／月あたりの住宅ローン返済額（12区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151897","00600650","３　今後の住まい方に関する事項 改善予算に占める借入金割合（今後または将来の改善意向のある世帯）（11区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151898","00600650","３　今後の住まい方に関する事項 改善予算に占める借入金割合（今後または将来の改善意向のある世帯）（11区分）／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151899","00600650","３　今後の住まい方に関する事項 今後の改善の内容（今後または将来の改善意向のある世帯）（16区分）／住宅及び居住環境の各要素の重要度（全要素）","住生活総合調査","年次",0,"2017-08-14"
"0003151960","00600650","３　今後の住まい方に関する事項 現在の住宅の処分方法（今後または将来の住み替え意向のある持家）（9区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151961","00600650","３　今後の住まい方に関する事項 現在の住宅の処分方法（今後または将来の住み替え意向のある持家）（9区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151962","00600650","３　今後の住まい方に関する事項 現在の住宅の処分方法（今後または将来の住み替え意向のある持家）（9区分）／敷地の所有の関係（4区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151963","00600650","３　今後の住まい方に関する事項 現在の住宅の処分方法（今後または将来の住み替え意向のある持家）（9区分）／住み替え後の居住形態（13区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151964","00600650","３　今後の住まい方に関する事項 今後の居住地の移転（今後または将来の住み替え意向のある世帯）（6区分）／住宅及び居住環境の各要素の重要度（全要素）","住生活総合調査","年次",0,"2017-08-15"
"0003151965","00600650","３　今後の住まい方に関する事項 今後の改善の内容（今後または将来の改善意向のある世帯）（16区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151966","00600650","３　今後の住まい方に関する事項 今後の改善の内容（今後または将来の改善意向のある世帯）（16区分）／今後または将来の住み替え意向（2区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151967","00600650","３　今後の住まい方に関する事項 今後の改善の目的（今後または将来の改善意向のある世帯）（30区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151968","00600650","３　今後の住まい方に関する事項 今後の改善の目的（今後または将来の改善意向のある世帯）（30区分）／今後の改善の内容（16区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151969","00600650","３　今後の住まい方に関する事項 改善の実現時期（5区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151970","00600650","３　今後の住まい方に関する事項 改善の実現時期（5区分）／今後の改善の内容（16区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151971","00600650","３　今後の住まい方に関する事項 改善上の課題（今後または将来の改善意向のある世帯）（12区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151972","00600650","３　今後の住まい方に関する事項 改善上の課題（今後または将来の改善意向のある世帯）（12区分）／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151973","00600650","３　今後の住まい方に関する事項 改善上の課題（今後または将来の改善意向のある世帯）（12区分）／今後の改善の目的（30区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151974","00600650","３　今後の住まい方に関する事項 改善予算（今後または将来の改善意向のある世帯）（8区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151975","00600650","３　今後の住まい方に関する事項 改善予算（今後または将来の改善意向のある世帯）（8区分）／家計を主に支える者の従業上の地位（8区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151976","00600650","３　今後の住まい方に関する事項 改善予算に占める借入金割合（今後または将来の改善意向のある世帯）（11区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151977","00600650","３　今後の住まい方に関する事項 改善予算に占める借入金割合（今後または将来の改善意向のある世帯）（11区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151978","00600650","３　今後の住まい方に関する事項 リフォーム予算に占める借入金割合（今後または将来の改善意向のある世帯）（11区分）／今後のリフォームの内容（15区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151979","00600650","３　今後の住まい方に関する事項 住み替え意向のない理由（9区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151980","00600650","３　今後の住まい方に関する事項 現在の住宅の処分方法（今後または将来の住み替え意向のある持家）（9区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151981","00600650","３　今後の住まい方に関する事項 現在の住宅の処分方法（今後または将来の住み替え意向のある持家）（9区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151982","00600650","３　今後の住まい方に関する事項 現在の住宅の処分方法（今後または将来の住み替え意向のある持家）（9区分）／敷地の権利取得の相手方（所有地・借地）（6区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151983","00600650","３　今後の住まい方に関する事項 現在の住宅の処分方法（今後または将来の住み替え意向のある持家）（9区分）／今後の居住地の移転（6区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151984","00600650","３　今後の住まい方に関する事項 今後の改善の内容（今後または将来の改善意向のある世帯）（16区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151985","00600650","３　今後の住まい方に関する事項 今後の改善の内容（今後または将来の改善意向のある世帯）（16区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151986","00600650","３　今後の住まい方に関する事項 今後の改善の目的（今後または将来の改善意向のある世帯）（30区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151987","00600650","３　今後の住まい方に関する事項 今後の改善の目的（今後または将来の改善意向のある世帯）（30区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-14"
"0003151988","00600650","３　今後の住まい方に関する事項 改善の実現時期（5区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-15"
