"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY5","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003133087","00450061","19","世帯数、所得の種類（重複計上）・所得四分位階級・世帯類型別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133070","00450061","20","世帯数、所得の種類（重複計上）・所得四分位階級・当該所得の総所得に占める割合別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133193","00450061","21","世帯数、世帯主の年齢（１０歳階級）・所得者構成・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133176","00450061","22","世帯数、世帯業態・所得者構成・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133144","00450061","23","世帯数、世帯業態・稼働者構成・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133194","00450061","24","世帯数、世帯種・所得四分位階級・稼働者構成別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003138075","00450061","25","世帯数、世帯業態・所得四分位階級・所得種構成別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003138079","00450061","26","世帯数、世帯構造・所得四分位階級・所得種構成別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003138080","00450061","27","世帯数、世帯類型・所得四分位階級・所得種構成別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003138081","00450061","28","世帯数、世帯種・所得四分位階級・所得種構成別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133183","00450061","29","世帯数、世帯業態・世帯人員・可処分所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133202","00450061","30","世帯数、世帯業態・有業人員・可処分所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133214","00450061","31","世帯数、世帯類型・可処分所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133216","00450061","32","世帯数、世帯種・可処分所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133217","00450061","33","世帯数、世帯業態・世帯構造・可処分所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003140117","00450061","34","世帯数、地域ブロック・可処分所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003140083","00450061","35","世帯数、世帯業態・市郡・可処分所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133219","00450061","36","世帯数、世帯主の年齢（１０歳階級）・世帯構造・可処分所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133171","00450061","37","世帯数、家計支出額階級・所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133227","00450061","38","世帯数、家計支出額階級・可処分所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003140103","00450061","39","１世帯当たり平均所得金額、地域ブロック・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133270","00450061","40","１世帯当たり平均所得金額、世帯人員・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133315","00450061","41","１世帯当たり平均所得金額、世帯業態・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133316","00450061","42","１世帯当たり平均所得金額、世帯主の年齢（１０歳階級）・世帯構造別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133271","00450061","43","１世帯当たり平均所得金額、世帯主の年齢（１０歳階級）・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133272","00450061","44","当該所得のある１世帯当たり平均所得金額、所得の種類・世帯業態別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003140071","00450061","45","１世帯当たり平均所得金額、世帯人員・地域ブロック別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003140118","00450061","46","１世帯当たり平均可処分所得金額、世帯人員・地域ブロック別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133299","00450061","47","世帯人員数、年齢（１０歳階級）・性・所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133414","00450061","48","世帯人員数、世帯主の年齢（１０歳階級）・世帯人員１人当たり所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133415","00450061","49","世帯人員数、世帯主の年齢（１０歳階級）・世帯人員１人当たり可処分所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133417","00450061","50","世帯人員１人当たり平均所得金額、世帯主の年齢（１０歳階級）・世帯構造別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133418","00450061","51","世帯人員１人当たり平均所得金額、世帯主の年齢（１０歳階級）・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133400","00450061","52","６０歳以上の者のいる世帯数、世帯業態・所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133474","00450061","53","６０歳以上の者のいる世帯数、世帯構造・所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133458","00450061","54","６０歳以上の者のいる世帯数、世帯構造・世帯業態・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133477","00450061","55","６０歳以上の者のいる世帯数、世帯人員・有業人員・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133459","00450061","56","６０歳以上の者のいる世帯の１世帯当たり平均所得金額、世帯業態・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133494","00450061","57","６０歳以上の者のいる世帯の１世帯当たり平均所得金額、世帯構造・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133496","00450061","58","６５歳以上の者のいる世帯数、世帯業態・所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133497","00450061","59","６５歳以上の者のいる世帯数、世帯構造・所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133517","00450061","60","６５歳以上の者のいる世帯数、世帯構造・世帯業態・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133518","00450061","61","６５歳以上の者のいる世帯数、世帯人員・有業人員・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133464","00450061","62","６５歳以上の者のいる世帯の１世帯当たり平均所得金額、世帯業態・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133519","00450061","63","６５歳以上の者のいる世帯の１世帯当たり平均所得金額、世帯構造・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133501","00450061","64","児童のいる世帯数、世帯主の年齢（１０歳階級）・児童数・所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133520","00450061","65","児童のいる世帯数、児童数・有業人員・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133465","00450061","66","児童のいる世帯の１世帯当たり平均所得金額、世帯業態・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133502","00450061","67","高齢者世帯数、公的年金－恩給の総所得に占める割合・所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133522","00450061","68","世帯人員数（１５歳以上）、年齢（５歳階級）・性・公的年金－恩給の有無・公的年金－恩給額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133425","00450061","69","世帯数、課税の状況・所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133467","00450061","70","世帯数、課税の状況・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133426","00450061","71","世帯数、課税の状況・世帯類型別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133527","00450061","72","世帯数、課税の状況・世帯業態別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133504","00450061","73","世帯数、課税の状況・世帯種別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133505","00450061","74","世帯数、課税の状況・世帯主の年齢（１０歳階級）別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133469","00450061","75","世帯数、世帯業態・拠出金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133470","00450061","76","世帯数、世帯類型・拠出金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133506","00450061","77","世帯数、世帯種・拠出金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133507","00450061","78","世帯数、世帯業態・所得税額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133508","00450061","79","世帯数、世帯業態・住民税額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133530","00450061","80","世帯数、世帯業態・社会保険料額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133531","00450061","81","世帯数、世帯類型・社会保険料額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133585","00450061","82","世帯数、世帯業態・固定資産税額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003133586","00450061","83","１世帯当たり平均金額、拠出金の種類等・世帯業態別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133547","00450061","84","１世帯当たり平均金額、拠出金の種類等・世帯主の年齢（１０歳階級）別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133568","00450061","85","世帯数、生活意識・所得金額階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133587","00450061","86","世帯数、生活意識・世帯人員・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133588","00450061","87","世帯数、生活意識・世帯業態・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133602","00450061","88","世帯数、生活意識・世帯構造・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133589","00450061","89","世帯数、生活意識・世帯類型・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133590","00450061","90","世帯数、生活意識・世帯種・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003133591","00450061","91","世帯数、生活意識・世帯主の年齢（１０歳階級）・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003140084","00450061","92","世帯数、生活意識・市郡・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003140104","00450061","93","世帯数、生活意識・地域ブロック・所得四分位階級別","国民生活基礎調査","平成14年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003137759","00450061","1","介護を要する者のいる世帯数，世帯構造-(再掲)高齢者世帯・世帯主の年齢階級・現在の要介護度の状況別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-19"
"0003137815","00450061","10","介護を要する者のいる世帯数，住居の種類―介護を要する者のための専用室の有無・住宅設備の状況（重複計上）別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-19"
"0003137835","00450061","11","介護を要する者のいる世帯数，世帯構造―（再掲）高齢者世帯・介護を要する者の年齢階級・現在の要介護度の状況別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-19"
"0003137855","00450061","12","介護を要する者数，世帯構造－(再掲)高齢者世帯・性・年齢階級別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137762","00450061","13","介護を要する者数，配偶者の有無・性・年齢階級別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137816","00450061","14","介護を要する者数，悩みやストレスの有－悩みやストレスの原因(重複計上)－無・性・年齢階級別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137836","00450061","15","介護を要する者数，介護が必要となった主な原因・通院の有無・性・年齢階級別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137856","00450061","16","介護を要する者数，日常生活の自立の状況・介護が必要となった主な原因別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137763","00450061","17","介護を要する者数，現在の要介護度の状況・性・年齢階級別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137817","00450061","18","介護を要する者数，現在の要介護度の状況・通院の有無・年齢階級別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-19"
"0003137837","00450061","19","介護を要する者数，現在の要介護度の状況・悩みやストレスの有－悩みやストレスの原因(重複計上)－無・年齢階級別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137813","00450061","2","介護を要する者のいる世帯数，世帯人員・現在の要介護度の状況別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-19"
"0003137857","00450061","20","介護を要する者数，この１年間の要介護度の変化・性・年齢階級別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137764","00450061","21","介護を要する者数，日常生活の自立の状況・通院の有無・現在の要介護度の状況別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-19"
"0003137818","00450061","22","介護を要する者数，日常生活の自立の状況・悩みやストレスの有－悩みやストレスの原因(重複計上)－無別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137838","00450061","23","介護を要する者数，日常生活の自立の状況・日常生活の自立の状況の期間・性・年齢階級別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137858","00450061","24","介護を要する者数，日常生活の自立の状況・日常生活の自立の状況の期間・住宅設備の状況（重複計上）別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137765","00450061","25","介護を要する者数，日常生活の自立の状況・現在の要介護度の状況・住宅設備の状況（重複計上）別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137819","00450061","26","介護を要する者数，痴呆の状況・通院の有無・現在の要介護度の状況別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-19"
"0003137839","00450061","27","介護を要する者数，日常生活の自立の状況・年齢階級・痴呆の状況・性別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137859","00450061","28","日常生活の自立の状況における寝たきり者数，日常生活の自立の状況の期間・年齢階級・痴呆の状況・性別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137766","00450061","29","介護を要する者数－（再掲）日常生活の自立の状況における寝たきり者数、性・年齢階級・現在の心身の状況別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137833","00450061","3","介護を要する者のいる世帯数，世帯構造－(再掲)高齢者世帯・世帯主の年齢階級・世帯の年間所得金額階級別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-19"
"0003137820","00450061","30","日常生活の自立の状況における寝たきり者数，日常生活の自立の状況の期間・現在の心身の状況別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137840","00450061","31","介護を要する者数-（再掲）日常生活の自立の状況における寝たきり者数，現在の要介護度の状況・現在の心身の状況別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137860","00450061","32","介護を要する者数，世帯構造－(再掲)高齢者世帯・居宅サービスの利用状況・利用した居宅サービスの種類（重複計上）別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137767","00450061","33","介護を要する者数，世帯人員・利用した居宅サービスの種類（重複計上）別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137821","00450061","34","介護を要する者数，日常生活の自立の状況・利用した居宅サービスの種類（重複計上）別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137841","00450061","35","介護を要する者数，痴呆の状況・利用した居宅サービスの種類（重複計上）別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137861","00450061","36","介護を要する者数，性・年齢階級・居宅サービスの利用状況・利用した居宅サービスの種類（重複計上）別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137768","00450061","37","介護を要する者数，現在の要介護度の状況・居宅サービスの利用状況・利用した居宅サービスの種類（重複計上）別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137822","00450061","38","介護を要する者数，住居の種類・利用した居宅サービスの種類（重複計上）別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137842","00450061","39","介護を要する者数，住宅設備の状況(重複計上) ・利用した居宅サービスの種類（重複計上）別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137853","00450061","4","介護を要する者のいる世帯数，世帯構造－(再掲)高齢者世帯・住居の種類・現在の要介護度の状況別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-19"
"0003137862","00450061","40","居宅サービスの利用者数，居宅サービスの利用状況・居宅サービスの利用日数・利用した居宅サービスの種類（重複計上）別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003143293","00450061","41","介護を要する者数，現在の要介護度の状況・この調査票の回答者・今後利用したい居宅サービス（重複計上）別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137823","00450061","42","介護を要する者数，日常生活の自立の状況・この調査票の回答者・今後利用したい居宅サービス（重複計上）別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137843","00450061","43","介護を要する者数，痴呆の状況・この調査票の回答者・今後利用したい居宅サービス（重複計上）別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137863","00450061","44","介護を要する者数，福祉用具の種類(重複計上)・福祉用具の利用状況・世帯構造―（再掲）高齢者世帯別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137770","00450061","45","介護を要する者数，福祉用具の種類(重複計上)・福祉用具の利用状況・性・年齢階級別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137824","00450061","46","介護を要する者数，福祉用具の種類（重複計上）・福祉用具の利用状況・現在の要介護度の状況別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137844","00450061","47","介護を要する者数，福祉用具の種類(重複計上)・日常生活の自立の状況別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137864","00450061","48","介護を要する者数，福祉用具の種類(重複計上)・住居の種類別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137771","00450061","49","介護を要する者数，福祉用具の種類(重複計上)・住宅設備の状況(重複計上）別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137760","00450061","5","介護を要する者のいる世帯数，世帯構造-(再掲)高齢者世帯・居室数・現在の要介護度の状況別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-19"
"0003137825","00450061","50","介護を要する者数，今後利用したい福祉用具(重複計上)・この調査票の回答者・現在の要介護度の状況別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137845","00450061","51","介護を要する者数，今後利用したい福祉用具(重複計上)・この調査票の回答者・日常生活の自立の状況別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137865","00450061","52","介護を要する者数，今後利用したい福祉用具(重複計上)・この調査票の回答者・痴呆の状況別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137772","00450061","53","介護を要する者数，現在の要介護度の状況・介護保険制度による居宅サービスの費用の有－介護保険制度による居宅サービスの費用額階級－無別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137826","00450061","54","介護を要する者数，世帯構造－(再掲)高齢者世帯・介護保険制度による居宅サービスの費用の有－介護保険制度によるサービスの費用額階級－無別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137846","00450061","55","介護を要する者数，世帯の年間所得金額階級・介護保険制度による居宅サービスの費用の有－介護保険制度による居宅サービスの費用額階級－無－その他のサービスの費用の有－その他のサービスの費用額階級－無別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137866","00450061","56","介護を要する者数，日常生活の自立の状況の期間・日常生活の自立の状況における寝たきり者か否か・介護保険制度による居宅サービスの費用の有－介護保険制度による居宅サービスの費用額階級－無別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137873","00450061","57","介護を要する者数，家計支出額階級・介護保険制度による居宅サービスの費用の有－介護保険制度による居宅サービスの費用額階級－無別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137827","00450061","58","主な介護者の続柄が家族・親族である介護を要する者数，世帯構造－(再掲)高齢者世帯・主な介護者の同別居・主な介護者の介護を要する者との続柄別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137847","00450061","59","介護を要する者数，現在の要介護度の状況・主な介護者の介護を要する者との続柄・世帯構造－（再掲）高齢者世帯別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137814","00450061","6","介護を要する者のいる世帯数，世帯人員・住居の種類・現在の要介護度の状況別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-19"
"0003137867","00450061","60","介護を要する者数，日常生活の自立の状況の期間・日常生活の自立の状況・主な介護者の介護を要する者との続柄別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137874","00450061","61","同居の主な介護者数，主な介護者の介護を要する者との続柄・主な介護者の性・主な介護者の年齢階級別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137828","00450061","62","同居の主な介護者数，介護を要する者の性・介護を要する者の年齢階級・主な介護者の性・主な介護者の年齢階級別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
"0003137848","00450061","63","同居の主な介護者数，現在の要介護度の状況・主な介護者の性・主な介護者の年齢階級・主な介護者の健康意識別","国民生活基礎調査","平成13年国民生活基礎調査","介護票","第２巻",NA,NA,"年次",,"2025-03-18"
