"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003317219","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　【観光・レジャー目的】　主な来訪目的","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317220","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　【観光・レジャー目的】　利用した宿泊施設","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317221","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　【観光・レジャー目的】　買物場所","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317222","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　【観光・レジャー目的】　利用した金融機関や決済方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317223","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　【観光・レジャー目的】　ラウンジ利用","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317224","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　【観光・レジャー目的】　旅行手配方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317225","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　【観光・レジャー目的】　申込方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317226","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　【観光・レジャー目的】　手配の時期","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317227","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　【観光・レジャー目的】　世帯年収","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317228","00601030","集計結果　国籍･地域（21区分）別　費目別購入率および購入者単価　【観光・レジャー目的】　旅行前支出","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317229","00601030","集計結果　国籍･地域（21区分）別　費目別購入率および購入者単価　【観光・レジャー目的】　日本滞在中の費目別支出","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317230","00601030","集計結果　国籍･地域（21区分）別　平均泊数　【観光・レジャー目的】　全体","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317231","00601030","集計結果　国籍･地域（21区分）別　平均泊数　【観光・レジャー目的】　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317232","00601030","集計結果　国籍･地域（21区分）別　平均泊数　【観光・レジャー目的】　滞在日数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317233","00601030","集計結果　国籍･地域（21区分）別　平均泊数　【観光・レジャー目的】　性・年代","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317234","00601030","集計結果　国籍･地域（21区分）別　平均泊数　【観光・レジャー目的】　日本への来訪回数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317235","00601030","集計結果　国籍･地域（21区分）別　平均泊数　【観光・レジャー目的】　同行者","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317236","00601030","集計結果　国籍･地域（21区分）別　平均泊数　【観光・レジャー目的】　主な来訪目的","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317237","00601030","集計結果　国籍･地域（21区分）別　平均泊数　【観光・レジャー目的】　利用した宿泊施設","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317238","00601030","集計結果　国籍･地域（21区分）別　平均泊数　【観光・レジャー目的】　ラウンジ利用","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317239","00601030","集計結果　国籍･地域（21区分）別　平均泊数　【観光・レジャー目的】　旅行手配方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317240","00601030","集計結果　国籍･地域（21区分）別　平均泊数　【観光・レジャー目的】　申込方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317241","00601030","集計結果　国籍･地域（21区分）別　平均泊数　【観光・レジャー目的】　手配の時期","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317242","00601030","集計結果　国籍･地域（21区分）別　平均泊数　【観光・レジャー目的】　世帯年収","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317243","00601030","集計結果　国籍･地域（21区分）別　都道府県別訪問率　【観光・レジャー目的】　回答者数および訪問率延べ合計","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317244","00601030","集計結果　国籍･地域（21区分）別　都道府県別訪問率　【観光・レジャー目的】　都道府県","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317245","00601030","集計結果　国籍･地域（21区分）別　都道府県別訪問率　【観光・レジャー目的】　運輸局等","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317246","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　【観光・レジャー目的】　全体","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317247","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　【観光・レジャー目的】　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317248","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　【観光・レジャー目的】　滞在日数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317249","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　【観光・レジャー目的】　性・年代","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317250","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　【観光・レジャー目的】　日本への来訪回数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317251","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　【観光・レジャー目的】　同行者","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317252","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　【観光・レジャー目的】　主な来訪目的","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317253","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　【観光・レジャー目的】　利用した宿泊施設","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317254","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　【観光・レジャー目的】　ラウンジ利用","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317255","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　【観光・レジャー目的】　旅行手配方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317256","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　【観光・レジャー目的】　申込方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317257","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　【観光・レジャー目的】　手配の時期","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317258","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　【観光・レジャー目的】　世帯年収","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317259","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　【観光・レジャー目的】　訪日旅行全体の満足度","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317260","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　【観光・レジャー目的】　日本再訪意向","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317261","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　【観光・レジャー目的】　出発前に得た旅行情報源で役に立ったもの","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317262","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　【観光・レジャー目的】　日本滞在中に役に立った旅行情報源","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317263","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　【観光・レジャー目的】　日本滞在中にあると便利だと思った情報","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317264","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　【観光・レジャー目的】　一番満足した購入商品","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317265","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　【観光・レジャー目的】　一番満足した購入商品の理由","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317266","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　【観光・レジャー目的】　一番満足した飲食","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317267","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　【観光・レジャー目的】　一番満足した飲食の理由","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317268","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　【観光・レジャー目的】　今回したこと","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317269","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　【観光・レジャー目的】　今回した人のうち満足した人の割合","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317270","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　【観光・レジャー目的】　訪日前に期待していたこと","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317271","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　【観光・レジャー目的】　訪日前に最も期待していたこと","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317272","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　【観光・レジャー目的】　次回したいこと","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317273","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　全体","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317274","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317275","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　居住地","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317276","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　滞在日数","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317277","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　性・年代","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317278","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　日本への来訪回数","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317279","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　同行者","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317280","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　主な来訪目的","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317281","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　利用した宿泊施設","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317282","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　買物場所","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317283","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　利用した金融機関や決済方法","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317284","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　ラウンジ利用","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317285","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　旅行手配方法","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317286","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　申込方法","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317287","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　手配の時期","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317288","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　世帯年収","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317289","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　全体","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317290","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317291","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　国籍･地域","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317292","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　滞在日数","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317293","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　性・年代","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317294","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　日本への来訪回数","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317295","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　同行者","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317296","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　主な来訪目的","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317297","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　利用した宿泊施設","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317298","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　買物場所","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317299","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　利用した金融機関や決済方法","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317300","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　ラウンジ利用","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317301","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　旅行手配方法","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317302","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　申込方法","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317303","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　手配の時期","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317304","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　世帯年収","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317305","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　全体","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317306","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317307","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　国籍･地域","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317308","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　滞在日数","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317309","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　性・年代","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317310","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　日本への来訪回数","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317311","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　同行者","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317312","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　主な来訪目的","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317313","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　利用した宿泊施設","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317314","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　買物場所","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317315","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　利用した金融機関や決済方法","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317316","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　ラウンジ利用","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317317","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　旅行手配方法","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317318","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　申込方法","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317319","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　手配の時期","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317320","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　世帯年収","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317321","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　居住地","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317322","00601030","集計結果　国籍･地域（21区分）別　費目別購入率および購入者単価　旅行前支出","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317323","00601030","集計結果　国籍･地域（21区分）別　費目別購入率および購入者単価　日本滞在中の費目別支出","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317324","00601030","集計結果　居住地（21区分）別　費目別購入率および購入者単価　旅行前支出","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317325","00601030","集計結果　居住地（21区分）別　費目別購入率および購入者単価　日本滞在中の費目別支出","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317326","00601030","集計結果　主な宿泊地（都道府県47区分および地方運輸局等10区分）別　費目別購入率および購入者単価　旅行前支出","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317327","00601030","集計結果　主な宿泊地（都道府県47区分および地方運輸局等10区分）別　費目別購入率および購入者単価　日本滞在中の費目別支出","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317328","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　全体","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317329","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317330","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　滞在日数","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317331","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　性・年代","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317332","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　日本への来訪回数","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317333","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　同行者","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317334","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　主な来訪目的","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317335","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　利用した宿泊施設","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317336","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　ラウンジ利用","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317337","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　旅行手配方法","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317338","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　申込方法","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317339","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　手配の時期","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317340","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　世帯年収","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317341","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　全体","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317342","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317343","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　滞在日数","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317344","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　性・年代","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317345","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　日本への来訪回数","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317346","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　同行者","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317347","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　主な来訪目的","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317348","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　利用した宿泊施設","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317349","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　ラウンジ利用","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317350","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　旅行手配方法","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317351","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　申込方法","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317352","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　手配の時期","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317353","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　世帯年収","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317354","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　全体","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317355","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317356","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　国籍･地域","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317357","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　滞在日数","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317358","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　性・年代","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317359","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　日本への来訪回数","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317360","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　同行者","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317361","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　主な来訪目的","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317362","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　利用した宿泊施設","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317363","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　ラウンジ利用","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317364","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　旅行手配方法","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317365","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　申込方法","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317366","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　手配の時期","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317367","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　世帯年収","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317368","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　居住地","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317369","00601030","集計結果　国籍･地域（21区分）別　平均泊数　全体","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317370","00601030","集計結果　国籍･地域（21区分）別　平均泊数　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317371","00601030","集計結果　国籍･地域（21区分）別　平均泊数　滞在日数","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
"0003317372","00601030","集計結果　国籍･地域（21区分）別　平均泊数　性・年代","訪日外国人消費動向調査（年確定値）","年次",0,"2019-03-27"
